iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822241482	scripted	1	0	magnet	0	base	7	false	director	move the magnet down by one space	NaN	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822270509	scripted	1	1	handcuffs	0	base	7	false	director	move the handcuffs down 1	9872	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822299253	scripted	1	2	pandaToy	0	base	7	false	director	move the panda down	12765	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822324116	scripted	1	3	mediumCandle	0	base	7	true	director	move the small candle down by one space	38005	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822357350	scripted	2	0	scissors	0	exp	3	false	director	move the scissors to the right	11166	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822372898	scripted	2	1	knife	0	exp	3	false	director	move the knife down one space	27207	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822399193	scripted	2	2	barOfSoap	0	exp	3	false	director	move the rock to the left	9884	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822419094	scripted	2	3	cassetteTape	0	exp	3	true	director	move the tape down by one space	29180	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822430896	scripted	2	3	cassetteTape	0	exp	3	true	matcher	cassette or scotch tape?	5632	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822479144	scripted	3	0	carrot	0	base	4	false	director	move the carrot up one space	90476	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822500541	scripted	3	1	mediumMeasuringCup	0	base	4	true	director	move the large measuring cup down one space	109891	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822530821	scripted	3	2	waterBottle	0	base	4	false	director	move the water bottle to the right	13189	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822548829	scripted	3	3	chair	0	base	4	false	director	move the chair to the left	6310	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822582915	scripted	4	0	basketball	0	exp	5	false	director	move the bball down	7284	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822599975	scripted	4	1	roundBrush	0	exp	5	true	director	move the brush one space to the left	24124	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822623778	scripted	4	2	headphones	0	exp	5	false	director	move headphones 1 to left	10944	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822635674	scripted	4	3	book	0	exp	5	false	director	move the book one space to the right	23174	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822659085	scripted	5	0	binoculars	0	base	2	false	director	move the binoculars one space to the right	46470	chatMessage
planned_sample	0621-d4706677-e888-487c-ab9d-3770f3986f4b	1522822691481	scripted	5	1	wrench	0	base	2	false	director	move the wrench to the left	8741	chatMessage
